	0.00000000	0.00000000
	0.015073000	-0.082063119
	0.030177000	-0.32892386
	0.045025000	-0.73206661
	0.060385000	-1.3167855
	0.075745000	-2.0711421
	0.090081000	-2.9274120
	0.10646500	-4.0853445
	0.12080100	-5.2533582
	0.13513700	-6.5616676
	0.15152100	-8.2254368
	0.16790500	-10.061414
	0.18019300	-11.544315
	0.19657700	-13.658834
	0.21296100	-15.916996
	0.22524900	-17.699086
	0.24163300	-20.178333
	0.26211300	-23.423757
	0.27030500	-24.768679
	0.28668900	-27.515669
	0.30307300	-30.336530
	0.31945700	-33.218735
	0.33584100	-36.149378
	0.35222500	-39.114776
	0.36041700	-40.602896
	0.37680100	-43.592044
	0.39318500	-46.575632
	0.40956900	-49.534118
	0.42595300	-52.445603
	0.44233700	-55.285719
	0.45052900	-56.673756
	0.46691300	-59.355950
	0.48329700	-61.896122
	0.49968100	-64.263752
	0.51787300	-66.661030
	0.52787300	-67.847049
	0.54787300	-69.968649
	0.55787300	-70.905173
	0.57787300	-72.528429
	0.58787300	-73.248150
	0.60787300	-74.670482
	0.61787300	-75.435150
	0.63787300	-77.175812
	0.64787300	-78.192474
	0.66787300	-80.610180
	0.67787300	-82.017350
	0.69787300	-85.181549
	0.70787300	-86.929293
	0.72787300	-90.764042
	0.73787300	-92.838145
	0.75787300	-97.230131
	0.76787300	-99.535952
	0.78787300	-104.37748
	0.79787300	-106.90327
	0.81787300	-112.10442
	0.82787300	-114.77085
	0.84787300	-120.24816
	0.85787300	-123.04642
	0.87787300	-128.68119
	0.88787300	-131.49449
	0.90787300	-137.07898
	0.91787300	-139.81884
	0.93787300	-145.08368
	0.94787300	-147.58597
	0.96787300	-152.33131
	0.97787300	-154.56689
	0.99787300	-158.72025
	1.0078730	-160.63883
	1.0278730	-164.20335
	1.0378730	-165.85228
	1.0578730	-168.85332
	1.0678730	-170.20828
	1.0878730	-172.67121
	1.0978730	-173.78141
	1.1178730	-175.72627
	1.1278730	-176.56253
	1.1478730	-178.00367
	1.1578730	-178.60956
	1.1778730	-179.55607
	1.1878730	-179.89716
	1.2078730	-180.35330
	1.2178730	-180.46839
	1.2378730	-180.43472
	1.2478730	-180.28596
	1.2678730	-179.76317
	1.2778730	-179.39013
	1.2978730	-178.38819
	1.3078730	-177.76289
	1.3278730	-176.31488
	1.3378730	-175.49938
	1.3578730	-173.66912
	1.3678730	-172.66359
	1.3878730	-170.53169
	1.3978730	-169.41311
	1.4178730	-167.04848
	1.4278730	-165.80690
	1.4478730	-163.25012
	1.4578730	-161.93643
	1.4778730	-159.20186
	1.4878730	-157.78064
	1.5078730	-154.86587
	1.5178730	-153.37107
	1.5378730	-150.26535
	1.5478730	-148.65296
	1.5678730	-145.34344
	1.5778730	-143.64517
	1.5978730	-140.12205
	1.6078730	-138.29701
	1.6278730	-134.55921
	1.6378730	-132.64799
	1.6578730	-128.71014
	1.6678730	-126.68774
	1.6878730	-122.58860
	1.6978730	-120.51976
	1.7178730	-116.33092
	1.7278730	-114.22324
	1.7478730	-110.05581
	1.7578730	-108.01303
	1.7778730	-104.01945
	1.7878730	-102.08974
	1.8078730	-98.458978
	1.8178730	-96.782021
	1.8378730	-93.730296
	1.8478730	-92.381879
	1.8678730	-90.147054
	1.8778730	-89.290402
	1.8978730	-88.143056
	1.9078730	-87.889296
	1.9278730	-88.158286
	1.9378730	-88.712802
	1.9578730	-90.572342
	1.9678730	-91.731169
	1.9878730	-93.877484
	1.9978730	-94.639045
	2.0178730	-95.306090
	2.0278730	-95.225412
	2.0478730	-94.367179
	2.0578730	-93.628580
	2.0778730	-91.582153
	2.0878730	-90.305709
	2.1078730	-87.356531
	2.1178730	-85.711154
	2.1378730	-82.106577
	2.1478730	-80.172478
	2.1678730	-76.137947
	2.1778730	-74.059771
	2.1978730	-69.794699
	2.2078730	-67.625950
	2.2278730	-63.293104
	2.2378730	-61.142240
	2.2578730	-56.860745
	2.2678730	-54.738470
	2.2878730	-50.584024
	2.2978730	-48.556046
	2.3178730	-44.567070
	2.3278730	-42.607110
	2.3478730	-38.793615
	2.3578730	-36.938959
	2.3778730	-33.291422
	2.3878730	-31.496113
	2.4078730	-27.993203
	2.4178730	-26.282664
	2.4378730	-22.898655
	2.4478730	-21.222843
	2.4678730	-17.938060
	2.4778730	-16.329494
	2.4978730	-13.150158
	2.5078730	-11.586271
	2.5278730	-8.5762024
	2.5378730	-7.1455851
	2.5578730	-4.4400597
	2.5678730	-3.1824857
	2.5878730	-0.92993356
	2.5978730	0.056157470
	2.6178730	1.7751977
	2.6278730	2.5074737
	2.6478730	3.6831980
	2.6578730	4.1289828
	2.6778730	4.7804362
	2.6878730	4.9884173
	2.7078730	5.1358857
	2.7178730	5.0767941
	2.7378730	4.7330937
	2.7478730	4.4490224
	2.7678730	3.6191563
	2.7778730	3.0732532
	2.7978730	1.7564056
	2.8078730	0.98494042
	2.8278730	-0.82348540
	2.8378730	-1.8612492
	2.8578730	-4.1685119
	2.8678730	-5.4391473
	2.8878730	-8.2556843
	2.8978730	-9.8033766
	2.9178730	-13.145762
	2.9278730	-14.943593
	2.9478730	-18.840814
	2.9578730	-20.945799
	2.9778730	-25.449029
	2.9878730	-27.856435
	3.0000000	-30.973622
