	0.00000000	0.00000000
	0.015073000	0.25340135
	0.030177000	0.50727607
	0.045025000	0.75657065
	0.060385000	1.0135427
	0.075745000	1.2683470
	0.090081000	1.5024391
	0.10646500	1.7624633
	0.12080100	1.9799028
	0.13513700	2.1839394
	0.15152100	2.3951257
	0.16790500	2.5762875
	0.18019300	2.6884692
	0.19657700	2.8017953
	0.21296100	2.8695584
	0.22524900	2.8886412
	0.24163300	2.8705652
	0.26211300	2.7779131
	0.27030500	2.7193833
	0.28668900	2.5664089
	0.30307300	2.3668065
	0.31945700	2.1219861
	0.33584100	1.8330637
	0.35222500	1.5007576
	0.36041700	1.3184429
	0.37680100	0.92147522
	0.39318500	0.48108023
	0.40956900	-0.0034397273
	0.42595300	-0.53313460
	0.44233700	-1.1093726
	0.45052900	-1.4154383
	0.46691300	-2.0644601
	0.48329700	-2.7636090
	0.49968100	-3.5124318
	0.51787300	-4.3957946
	0.52787300	-4.8977161
	0.54787300	-5.8982447
	0.55787300	-6.3672800
	0.57787300	-7.1225397
	0.58787300	-7.3470368
	0.60787300	-7.3639261
	0.61787300	-7.1461903
	0.63787300	-6.3498992
	0.64787300	-5.8305984
	0.66787300	-4.6792592
	0.67787300	-4.0813404
	0.69787300	-2.8875141
	0.70787300	-2.3001001
	0.72787300	-1.1526187
	0.73787300	-0.59338556
	0.75787300	0.49608495
	0.76787300	1.0263791
	0.78787300	2.0567823
	0.79787300	2.5552283
	0.81787300	3.5093473
	0.82787300	3.9581456
	0.84787300	4.7701049
	0.85787300	5.1156751
	0.87787300	5.6284884
	0.88787300	5.7712890
	0.90787300	5.7879316
	0.91787300	5.6613438
	0.93787300	5.1838304
	0.94787300	4.8630772
	0.96787300	4.1349214
	0.97787300	3.7524621
	0.99787300	2.9927005
	1.0078730	2.6251201
	1.0278730	1.9268051
	1.0378730	1.5978629
	1.0578730	0.98054652
	1.0678730	0.69122999
	1.0878730	0.14766449
	1.0978730	-0.10829851
	1.1178730	-0.59317763
	1.1278730	-0.82398849
	1.1478730	-1.2671302
	1.1578730	-1.4813622
	1.1778730	-1.8997902
	1.1878730	-2.1057512
	1.2078730	-2.5151279
	1.2178730	-2.7198229
	1.2378730	-3.1311262
	1.2478730	-3.3377145
	1.2678730	-3.7498440
	1.2778730	-3.9527408
	1.2978730	-4.3413431
	1.3078730	-4.5211484
	1.3278730	-4.8350442
	1.3378730	-4.9628603
	1.3578730	-5.1494623
	1.3678730	-5.2068440
	1.3878730	-5.2536658
	1.3978730	-5.2468564
	1.4178730	-5.1844875
	1.4278730	-5.1335497
	1.4478730	-5.0018652
	1.4578730	-4.9240203
	1.4778730	-4.7491481
	1.4878730	-4.6532011
	1.5078730	-4.4453066
	1.5178730	-4.3332418
	1.5378730	-4.0916135
	1.5478730	-3.9612515
	1.5678730	-3.6789147
	1.5778730	-3.5257841
	1.5978730	-3.1924832
	1.6078730	-3.0110236
	1.6278730	-2.6152871
	1.6378730	-2.3997865
	1.6578730	-1.9307331
	1.6678730	-1.6762161
	1.6878730	-1.1252678
	1.6978730	-0.82827358
	1.7178730	-0.19035707
	1.7278730	0.15074674
	1.7478730	0.87747951
	1.7578730	1.2632390
	1.7778730	2.0804897
	1.7878730	2.5128597
	1.8078730	3.4294993
	1.8178730	3.9168580
	1.8378730	4.9623476
	1.8478730	5.5283174
	1.8678730	6.7761551
	1.8778730	7.4750350
	1.8978730	9.0815356
	1.9078730	10.018149
	1.9278730	12.208315
	1.9378730	13.421402
	1.9578730	15.442662
	1.9678730	15.719780
	1.9878730	14.334151
	1.9978730	13.142428
	2.0178730	10.797569
	2.0278730	9.7711286
	2.0478730	8.0154218
	2.0578730	7.2575839
	2.0778730	5.9147079
	2.0878730	5.3092771
	2.1078730	4.1945125
	2.1178730	3.6754969
	2.1378730	2.6983202
	2.1478730	2.2362278
	2.1678730	1.3592944
	2.1778730	0.94327114
	2.1978730	0.15479093
	2.2078730	-0.21784845
	2.2278730	-0.92017531
	2.2378730	-1.2500426
	2.2578730	-1.8681326
	2.2678730	-2.1569888
	2.2878730	-2.6965907
	2.2978730	-2.9485031
	2.3178730	-3.4200251
	2.3278730	-3.6412016
	2.3478730	-4.0585937
	2.3578730	-4.2565481
	2.3778730	-4.6352551
	2.3878730	-4.8176027
	2.4078730	-5.1716064
	2.4178730	-5.3441283
	2.4378730	-5.6803527
	2.4478730	-5.8428436
	2.4678730	-6.1485359
	2.4778730	-6.2857229
	2.4978730	-6.5049381
	2.5078730	-6.5740790
	2.5278730	-6.5966220
	2.5378730	-6.5393875
	2.5578730	-6.2835300
	2.5678730	-6.0940801
	2.5878730	-5.6339331
	2.5978730	-5.3816643
	2.6178730	-4.8699020
	2.6278730	-4.6200160
	2.6478730	-4.1444349
	2.6578730	-3.9201931
	2.6778730	-3.4973825
	2.6878730	-3.2971084
	2.7078730	-2.9133044
	2.7178730	-2.7273762
	2.7378730	-2.3614577
	2.7478730	-2.1791310
	2.7678730	-1.8101429
	2.7778730	-1.6213373
	2.7978730	-1.2299432
	2.8078730	-1.0253492
	2.8278730	-0.59342552
	2.8378730	-0.36411591
	2.8578730	0.12626580
	2.8678730	0.38945906
	2.8878730	0.95756019
	2.8978730	1.2649893
	2.9178730	1.9337565
	2.9278730	2.2983922
	2.9478730	3.0977268
	2.9578730	3.5367669
	2.9778730	4.5049373
	2.9878730	5.0378564
	3.0000000	5.7287439
