	0.00000000	0.00000000
	0.015073000	-0.19004983
	0.030177000	-0.38047637
	0.045025000	-0.56759321
	0.060385000	-0.76089009
	0.075745000	-0.95354497
	0.090081000	-1.1322536
	0.10646500	-1.3342721
	0.12080100	-1.5080639
	0.13513700	-1.6779127
	0.15152100	-1.8655811
	0.16790500	-2.0445055
	0.18019300	-2.1718495
	0.19657700	-2.3312542
	0.21296100	-2.4777393
	0.22524900	-2.5787027
	0.24163300	-2.7012451
	0.26211300	-2.8351335
	0.27030500	-2.8827826
	0.28668900	-2.9681016
	0.30307300	-3.0401618
	0.31945700	-3.0987488
	0.33584100	-3.1432558
	0.35222500	-3.1726349
	0.36041700	-3.1812009
	0.37680100	-3.1849513
	0.39318500	-3.1690715
	0.40956900	-3.1311547
	0.42595300	-3.0686015
	0.44233700	-2.9787778
	0.45052900	-2.9228580
	0.46691300	-2.7876664
	0.48329700	-2.6201500
	0.49968100	-2.4201699
	0.51787300	-2.1632288
	0.52787300	-2.0096935
	0.54787300	-1.6933384
	0.55787300	-1.5428114
	0.57787300	-1.3046369
	0.58787300	-1.2405977
	0.60787300	-1.2697395
	0.61787300	-1.3665175
	0.63787300	-1.6893512
	0.64787300	-1.8924054
	0.66787300	-2.3296790
	0.67787300	-2.5493330
	0.69787300	-2.9690506
	0.70787300	-3.1646616
	0.72787300	-3.5225598
	0.73787300	-3.6844879
	0.75787300	-3.9756946
	0.76787300	-4.1060768
	0.78787300	-4.3396693
	0.79787300	-4.4440829
	0.81787300	-4.6297971
	0.82787300	-4.7107263
	0.84787300	-4.8435763
	0.85787300	-4.8912493
	0.87787300	-4.9331412
	0.88787300	-4.9200659
	0.90787300	-4.8127762
	0.91787300	-4.7182048
	0.93787300	-4.4607038
	0.94787300	-4.3068683
	0.96787300	-3.9721572
	0.97787300	-3.7985835
	0.99787300	-3.4508202
	1.0078730	-3.2792018
	1.0278730	-2.9433948
	1.0378730	-2.7795161
	1.0578730	-2.4595303
	1.0678730	-2.3031120
	1.0878730	-1.9964860
	1.0978730	-1.8458934
	1.1178730	-1.5492242
	1.1278730	-1.4027957
	1.1478730	-1.1129069
	1.1578730	-0.96911904
	1.1778730	-0.68306261
	1.1878730	-0.54049468
	1.2078730	-0.25563442
	1.2178730	-0.11316287
	1.2378730	0.17194400
	1.2478730	0.31438047
	1.2678730	0.59764602
	1.2778730	0.73747026
	1.2978730	1.0096863
	1.3078730	1.1400867
	1.3278730	1.3840064
	1.3378730	1.4955565
	1.3578730	1.6947698
	1.3678730	1.7822569
	1.3878730	1.9351942
	1.3978730	2.0023062
	1.4178730	2.1228115
	1.4278730	2.1781955
	1.4478730	2.2835791
	1.4578730	2.3349850
	1.4778730	2.4378949
	1.4878730	2.4901655
	1.5078730	2.5976317
	1.5178730	2.6531357
	1.5378730	2.7680128
	1.5478730	2.8273532
	1.5678730	2.9493531
	1.5778730	3.0116487
	1.5978730	3.1374497
	1.6078730	3.2001908
	1.6278730	3.3228440
	1.6378730	3.3814874
	1.6578730	3.4895207
	1.6678730	3.5370612
	1.6878730	3.6138489
	1.6978730	3.6407013
	1.7178730	3.6648373
	1.7278730	3.6594048
	1.7478730	3.6067241
	1.7578730	3.5568513
	1.7778730	3.4040394
	1.7878730	3.2990085
	1.8078730	3.0273418
	1.8178730	2.8592767
	1.8378730	2.4555021
	1.8478730	2.2184244
	1.8678730	1.6691507
	1.8778730	1.3540651
	1.8978730	0.63230796
	1.9078730	0.22054614
	1.9278730	-0.70563801
	1.9378730	-1.1970522
	1.9578730	-1.9866857
	1.9678730	-2.0913203
	1.9878730	-1.5506307
	1.9978730	-1.0747813
	2.0178730	-0.098632832
	2.0278730	0.34731432
	2.0478730	1.1334514
	2.0578730	1.4776821
	2.0778730	2.0803737
	2.0878730	2.3423198
	2.1078730	2.7930506
	2.1178730	2.9833351
	2.1378730	3.2968764
	2.1478730	3.4214674
	2.1678730	3.6103901
	2.1778730	3.6767497
	2.1978730	3.7592764
	2.2078730	3.7781498
	2.2278730	3.7783196
	2.2378730	3.7625493
	2.2578730	3.7064328
	2.2678730	3.6687666
	2.2878730	3.5802921
	2.2978730	3.5316241
	2.3178730	3.4300122
	2.3278730	3.3786017
	2.3478730	3.2777018
	2.3578730	3.2292057
	2.3778730	3.1380162
	2.3878730	3.0958573
	2.4078730	3.0191681
	2.4178730	2.9846739
	2.4378730	2.9225830
	2.4478730	2.8941694
	2.4678730	2.8387299
	2.4778730	2.8091591
	2.4978730	2.7368658
	2.5078730	2.6891928
	2.5278730	2.5574872
	2.5378730	2.4692450
	2.5578730	2.2450727
	2.5678730	2.1117526
	2.5878730	1.8158325
	2.5978730	1.6592106
	2.6178730	1.3408590
	2.6278730	1.1823305
	2.6478730	0.87075026
	2.6578730	0.71826825
	2.6778730	0.41975026
	2.6878730	0.27330465
	2.7078730	-0.015304495
	2.7178730	-0.15802825
	2.7378730	-0.44161075
	2.7478730	-0.58292116
	2.7678730	-0.86551852
	2.7778730	-1.0071066
	2.7978730	-1.2914549
	2.8078730	-1.4344028
	2.8278730	-1.7222457
	2.8378730	-1.8672971
	2.8578730	-2.1601281
	2.8678730	-2.3081621
	2.8878730	-2.6083953
	2.8978730	-2.7611337
	2.9178730	-3.0737850
	2.9278730	-3.2347648
	2.9478730	-3.5695940
	2.9578730	-3.7452532
	2.9778730	-4.1183731
	2.9878730	-4.3179942
	3.0000000	-4.5731891
