	0.73787300	-92.837921	-34.625157	-3.6843973	-0.59367004
	0.74787300	-94.982715	-34.825147	-3.8352797	-0.044135434
	0.75787300	-97.229804	-34.678487	-3.9756055	0.49578469
	0.76787300	-99.535575	-34.259779	-4.1059881	1.0260706
	0.77787300	-101.93226	-33.505524	-4.2270959	1.5464877
	0.78787300	-104.37700	-32.490628	-4.3395803	2.0564572
	0.79787300	-106.90274	-31.152301	-4.4439932	2.5548953
	0.80787300	-109.46723	-29.566752	-4.5406885	3.0400039
	0.81787300	-112.10379	-27.673329	-4.6297057	3.5090019
	0.82787300	-114.77016	-25.551520	-4.7106345	3.9577978
	0.83787300	-117.49917	-23.145464	-4.7824708	4.3806328
	0.84787300	-120.24737	-20.541338	-4.8434871	4.7697677
	0.85787300	-123.04558	-17.692188	-4.8911645	5.1153551
	0.86787300	-125.84748	-14.695396	-4.9222580	5.4057127
	0.87787300	-128.68026	-11.517130	-4.9330752	5.6282374
	0.88787300	-131.49353	-8.2687345	-4.9200150	5.7710916
	0.89787300	-134.31055	-4.9292911	-4.8803091	5.8254757
	0.90787300	-137.07798	-1.6195844	-4.8127641	5.7878693
	0.91787300	-139.81784	1.6776480	-4.7182136	5.6613538
	0.92787300	-142.47772	4.8450835	-4.5994643	5.4553711
	0.93787300	-145.08272	7.9103015	-4.4607496	5.1839690
	0.94787300	-147.58503	10.771351	-4.3069282	4.8632657
	0.95787300	-150.01512	13.473595	-4.1427284	4.5090577
	0.96787300	-152.33045	15.932715	-3.9722361	4.1351785
	0.97787300	-154.56608	18.209709	-3.7986681	3.7527404
	0.98787300	-156.68319	20.232970	-3.6243654	3.3700636
	0.99787300	-158.71954	22.073126	-3.4509114	2.9930032
	1.0078730	-160.63817	23.665417	-3.2792949	2.6254291
	1.0178730	-162.47802	25.085042	-3.1100700	2.2697086
	1.0278730	-164.20281	26.270074	-2.9434904	1.9271204
	1.0378730	-165.85179	27.297269	-2.7796128	1.5981798
	1.0478730	-167.38876	28.105361	-2.6183713	1.2828801
	1.0578730	-168.85294	28.771147	-2.4596293	0.98086537
	1.0678730	-170.20796	29.232988	-2.3032125	0.69154991
	1.0778730	-171.49284	29.567033	-2.1489306	0.41419993
	1.0878730	-172.67101	29.710816	-1.9965899	0.14798770
	1.0978730	-173.78126	29.739551	-1.8459993	-0.10797285
	1.1078730	-174.78681	29.589762	-1.6969739	-0.35460312
	1.1178730	-175.72625	29.335609	-1.5493348	-0.59284499
	1.1278730	-176.56257	28.912541	-1.4029091	-0.82365117
	1.1378730	-177.33416	28.393631	-1.2575281	-1.0479783
	1.1478730	-178.00384	27.713229	-1.1130265	-1.2667809
	1.1578730	-178.60980	26.943318	-0.96924203	-1.4810055
	1.1678730	-179.11467	26.017167	-0.82601559	-1.6915826
	1.1778730	-179.55646	25.005693	-0.68319311	-1.8994159
	1.1878730	-179.89763	23.841136	-0.54062922	-2.1053667
	1.1978730	-180.17601	22.593431	-0.39819313	-2.3102332
	1.2078730	-180.35393	21.193912	-0.25577740	-2.5147208
	1.2178730	-180.46910	19.711718	-0.11331011	-2.7194036
	1.2278730	-180.48375	18.077537	0.029229084	-2.9246747
	1.2378730	-180.43560	16.360076	0.17178880	-3.1306831
	1.2478730	-180.28693	14.489875	0.31422197	-3.3372609
	1.2578730	-180.07564	12.535856	0.45625943	-3.5438412
	1.2678730	-179.76433	10.429232	0.59748374	-3.7493766
	1.2778730	-179.39138	8.2401434	0.73730823	-3.9522722
	1.2878730	-178.92006	5.9016408	0.87496793	-4.1503527
	1.2978730	-178.38962	3.4863505	1.0095310	-4.3408900
	1.3078730	-177.76441	0.93041643	1.1399387	-4.5207140
	1.3178730	-177.08486	-1.6899620	1.2650774	-4.6864213
	1.3278730	-176.31655	-4.4348256	1.3838807	-4.8346709
	1.3378730	-175.50112	-7.2242448	1.4954455	-4.9625281
	1.3478730	-174.60515	-10.114991	1.5991421	-5.0677907
	1.3578730	-173.67097	-13.024679	1.6946920	-5.1492248
	1.3678730	-172.66548	-16.008692	1.7821960	-5.2066557
	1.3778730	-171.63090	-18.984424	1.8621079	-5.2408999
	1.3878730	-170.53363	-22.008139	1.9351641	-5.2535684
	1.3978730	-169.41507	-24.999001	2.0022889	-5.2467981
	1.4078730	-168.24058	-28.015642	2.0644979	-5.2229744
	1.4178730	-167.05044	-30.979890	2.1228137	-5.1844917
	1.4278730	-165.80886	-33.953070	2.1782044	-5.1335774
	1.4378730	-164.55499	-36.859533	2.2315446	-5.0721822
	1.4478730	-163.25206	-39.762825	2.2835962	-5.0019271
	1.4578730	-161.93837	-42.589149	2.3350040	-4.9240940
	1.4678730	-160.57638	-45.403525	2.3863002	-4.8396418
	1.4778730	-159.20378	-48.133265	2.4379142	-4.7492379
	1.4878730	-157.78255	-50.844164	2.4901836	-4.6532962
	1.4978730	-156.34998	-53.464020	2.5433653	-4.5520143
	1.5078730	-154.86775	-56.058863	2.5976453	-4.4454089
	1.5178730	-153.37294	-58.556520	2.6531462	-4.3333467
	1.5278730	-151.82710	-61.022876	2.7099330	-4.2155706
	1.5378730	-150.26722	-63.385468	2.7680160	-4.0917227
	1.5478730	-148.65483	-65.709779	2.8273522	-3.9613629
	1.5578730	-147.02698	-67.922845	2.8878453	-3.8239850
	1.5678730	-145.34531	-70.089573	2.9493431	-3.6790310
	1.5778730	-143.64706	-72.136363	3.0116339	-3.5259035
	1.5878730	-141.89409	-74.127440	3.0744428	-3.3639771
	1.5978730	-140.12395	-75.988492	3.1374252	-3.1926101
	1.6078730	-138.29893	-77.783011	3.2001615	-3.0111551
